industry,wr1,wr2,wr3,wr4,vol1,vol2,vol3,vol4,pe_ratio,debt_to_equity,quick_ratio,total_shareholder_return,profit_margin,free_cash_margin,volatility,cpi,interest_rate,unemployment_rate,sma,rsi,ema,label
Industrials,0.045323330800741086,-0.09541537156431801,0.08229121784187331,0.002426103808622776,9178800,13011800,15603000,10298300,184.15,0.48,0.99,2.05,0.16,5.99,0.026270717539767605,276.589,0.08,4.5,25.35666666666667,68.61538461538463,25.235,0
Consumer Discretionary,-0.021423663710847533,-0.06645159567556073,-0.04380006937525092,0.02400500079583309,1114900,1188300,1715500,1556700,10.11,6.08,0.95,-4.25,0.25,-9.51,0.048728967470571954,244.733,0.91,4.4,14.103333333333332,42.05298013245032,14.174583333333333,0
Health Care,0.0036666977370572893,0.005520828814138573,-0.03381790816653634,0.00828555089133788,346900,361600,398800,513300,20.46,1.01,0.79,2.46,3.46,-0.03,0.01960526418800441,292.296,0.83,3.6,29.96333333333334,60.54054054054049,29.96666666666667,1
Finance,0.023034632871088298,-0.019999819660017515,-0.04312955858298691,-0.006361872859925697,52400,52100,69500,61800,30.78,0.18,1.48,0.57,12.82,15.57,0.018826541241442972,256.092,2.38,3.7,134.90666666666664,87.86244099797699,135.31208333333333,0
Technology,-0.014905080508455524,0.10280893645319844,0.031124668540498775,-0.03994084332890722,3340800,3866900,3640500,4559300,29.58,0.53,1.94,6.25,8.13,7.61,0.04000123979289268,241.353,0.41,4.7,36.73,18.723404255319156,36.60666666666667,1
Industrials,0.02953577547063168,-0.06576866580573597,0.029728805581480843,0.05452064804844649,4095000,4642900,4567300,5125000,13.45,1.73,1.12,4.75,12.57,26.57,0.021183941319895552,244.955,0.91,4.3,14.483333333333334,88.67924528301893,14.517916666666666,1
Industrials,0.005387200111178514,0.052445127058687875,-0.026896575401569235,0.02909864038126396,1015100,913500,1555900,653000,13.99,2.9,0.56,0.14,1.02,-1.74,0.039348484717379825,304.127,5.08,3.7,14.486666666666666,66.796875,14.637916666666667,1
Consumer Staples,-0.04720809015616226,0.03141369695021766,-0.024763538991126467,0.018063551997465798,9152100,6630000,7534800,8692200,19.8,2.03,0.13,4.06,1.87,2.66,0.018886209948149577,238.316,0.14,5.1,38.02666666666667,14.054054054053978,37.94166666666666,0
Health Care,0.02672231186893242,0.0559964920932495,0.022773442412175517,0.0020334422955480343,617200,357600,389700,369800,-12.43,0.11,13.76,-13.55,-16886.48,-12124.53,0.04453845006414606,256.571,2.4,3.7,49.01333333333334,66.7549668874172,48.95833333333333,0
Consumer Discretionary,-0.009523192692550543,-0.0036632063172036206,-0.03455457440382212,-0.010101096299340905,263400,245700,238700,190200,18.42,0.27,1.37,2.61,8.28,4.15,0.02514920196029004,292.296,0.83,3.6,165.9766666666667,35.472868217054355,165.62708333333336,1
Health Care,-0.031033509869538234,0.011534544315488228,0.06665626600720308,0.04423479153942479,3521200,3520000,2600800,4164800,-211.94,0.03,3.38,-6.14,-17.72,-6.32,0.038273150598284914,236.599,0.13,5.4,16.893333333333334,28.31669044222534,16.934270833333333,1
Health Care,-0.015129882019835634,0.05252364713366497,-0.016204428059878265,-0.0246261131245904,299200,397800,249300,204500,947.69,3.29,2.76,0.29,-1.53,6.69,0.03318655535236738,296.797,3.83,3.5,302.73,39.149271366679734,303.65791666666667,0
Consumer Discretionary,0.0015976496762670142,0.10860862330543729,-0.02154465561665532,-0.06834901720199353,360200,477600,574800,488100,69.58,-26.38,1.67,0.75,35.26,47.84,0.023006393310655956,287.504,0.33,3.6,497.95,63.633881646304005,501.2825,1
Industrials,0.012438536923069532,-0.06194173920746173,-0.0028728033574594754,0.05277492269945134,169500,192600,166500,205400,25.83,1.03,2.7,-0.04,5.85,-0.9,0.03511065850527521,238.316,0.14,5.1,65.73333333333333,66.7535853976532,65.69666666666667,0
Health Care,0.016635064258635642,-0.029429767284339724,0.011159352782281012,-0.03624762268286907,3208200,3297800,2335400,3733800,22.17,0.09,0.56,4.0,35.66,24.74,0.018389277825800944,256.092,2.38,3.7,24.19,64.9188514357053,24.124166666666667,0
