industry,wr1,wr2,wr3,wr4,vol1,vol2,vol3,vol4,pe_ratio,debt_to_equity,quick_ratio,total_shareholder_return,profit_margin,free_cash_margin,volatility,cpi,interest_rate,unemployment_rate,sma,rsi,ema,label
Health Care,0.01564615869791503,-0.02250005101307353,-0.013921230533058503,-0.03173274977795815,9731700,21616900,10541100,10701900,24.18,1.27,0.87,7.21,17.73,25.95,0.016601256271806007,301.836,4.58,3.5,67.09333333333335,73.84721266345501,67.25833333333333,0
Utilities,-0.013315544835656732,0.13895739973735483,0.04372769445054148,-0.009990433489054786,3597800,2416000,2870200,2299600,49.15,45.91,0.66,6.64,0.82,-7.41,0.0189268430951624,234.722,0.12,5.5,29.76666666666667,40.82474226804125,29.677708333333335,0
Consumer Discretionary,-0.027549154968090957,-0.007923860705579879,-0.02293518092430418,-0.0017113003159207284,2103500,1467900,1312300,1046100,24.74,8.33,0.59,1.76,12.4,7.69,0.018650631502668207,241.353,0.41,4.7,116.62666666666667,19.621919119406538,116.08958333333334,0
Consumer Discretionary,0.04561584830382961,0.08645356406811713,-0.04953075432532675,0.013793141714911127,1264700,1466400,1564900,1574800,31.37,3.23,0.53,4.08,10.9,-10.9,0.02083598177618358,237.111,0.38,4.9,61.31,71.90221972464175,61.12083333333334,1
Industrials,0.011961847744926752,-0.04426205495789091,-0.042176363777373514,-0.05804885262002816,2178500,1508300,2195800,1804500,14.6,0.3,2.88,13.93,22.09,-1.56,0.03222987762963547,256.143,2.38,3.6,42.33,74.375,42.22416666666666,1
Industrials,0.026707975943855215,-0.06394932147109927,-0.015340716897686298,-0.0488632053023646,1268100,1121300,1145600,2673700,27.73,0.4,0.63,2.32,9.99,11.61,0.032250796910621986,301.836,4.57,3.5,53.10666666666666,59.18456817185438,53.06625,0
Consumer Discretionary,0.16239552351012856,-0.03548716823775078,-0.006564474366278832,0.06416570741116284,5478500,5478500,18580800,4969900,10.58,2.13,0.08,14.23,2.93,-12.24,0.024990104252914962,257.208,1.56,3.6,44.266133333333336,88.03921446345161,43.008208333333336,1
Technology,-0.024857956472665078,0.032614824062811874,0.0036057446894096792,0.014510455399470424,647500,425700,723400,410600,22.22,2.18,0.96,7.55,27.62,-18.2,0.019364109332480315,289.109,0.33,3.6,257.54,32.092151084918356,255.66750000000002,0
Industrials,0.06642459413715163,0.09638350287737475,0.00887023781111984,0.06620278882806084,407500,591700,503100,633100,18.85,0.33,1.48,3.68,2.68,3.73,0.024326792088705248,241.353,0.41,4.7,70.39,100.0,70.11125000000001,0
Industrials,0.005011844496881195,-0.0003578505227462529,0.0003579063166672746,0.0021976179610784614,2975600,4831400,3470200,2766000,28.31,1.71,0.59,4.28,26.81,28.43,0.01767971437736887,267.054,0.07,6.1,222.03666666666663,62.00345423143351,223.24291666666664,1
Finance,-0.01495065917434275,-0.026366407919800484,-0.015680282499159114,0.03381798296326177,3742447,3757716,2299887,2643278,12.71,0.49,,,5.52,8.99,0.025599806919339906,237.838,0.12,5.0,24.022833333333335,50.58663953882685,24.113625,0
Utilities,0.02269839538850036,0.016989524528316823,-0.03095895995524703,0.010488309795368229,2605600,2539100,1410100,1201100,27.37,1.17,0.29,2.92,-4.29,-10.65,0.013039425089443658,248.991,1.42,4.1,55.75333333333333,76.44628099173555,55.974999999999994,0
