industry,wr1,wr2,wr3,wr4,vol1,vol2,vol3,vol4,pe_ratio,debt_to_equity,quick_ratio,total_shareholder_return,profit_margin,free_cash_margin,volatility,cpi,interest_rate,unemployment_rate,sma,rsi,ema,label
Consumer Discretionary,-0.019374927503168295,0.04277410602423612,-0.00955470710385087,-0.007692259722856679,6230100,6996900,6377700,7026700,30.01,0.63,0.72,3.8,14.4,13.74,0.025250904235490694,241.428,0.4,5.0,56.24,8.149405772496216,56.3,0
Utilities,0.02564444074584053,0.011923696623338014,-0.006826117617594527,0.03147035008153992,175800,195300,233900,221400,17.58,0.85,1.14,2.64,11.15,1.49,0.013117794074249551,238.132,0.36,5.0,73.80333333333334,87.79661016949167,73.71458333333334,0
Real Estate,0.05718167457347811,-0.00448209458321725,-0.040842883750016996,0.03699416710821064,1298900,3493600,571100,832500,62.13,0.6,1.05,4.97,12.97,29.98,0.01910409721017512,237.838,0.13,5.0,23.196666666666673,88.26086956521742,23.240833333333335,0
Industrials,-0.04485703391624491,0.06296392174715516,0.055391733042678644,-0.05807799493742809,1071300,880100,1080400,994800,6.68,0.36,0.79,0.66,27.43,-18.14,0.023650483270132947,305.691,5.08,3.5,235.73666666666668,11.037986375707158,235.24083333333334,0
Consumer Staples,0.02280621895105363,-0.021994802721086667,0.02184210577004633,-0.027999977533082053,6563300,6745100,9474700,10172500,10.28,1.35,0.63,2.18,4.55,10.21,0.019597039740421634,259.101,0.1,10.2,63.633333333333326,72.4489795918367,63.83708333333333,1
Consumer Discretionary,-0.014258778730306124,0.0650428809117148,0.04303653558898312,0.005106583486635496,3908700,5531400,4044400,1816300,31.04,100.91,0.95,10.94,0.13,-63.58,0.03729304005839447,246.819,1.16,4.3,35.98666666666667,54.73285654185949,36.352916666666665,1
Industrials,0.028679340352942298,-0.007415156142062232,0.02758822033089453,0.03218230923605863,1162400,399400,678500,678500,17.55,0.01,2.06,1.96,28.26,21.24,0.02451569890526606,260.474,0.09,6.7,117.87,93.23843416370136,118.24666666666667,0
Industrials,0.0029752106202067564,-0.07546844363953464,-0.023337937115532024,-0.06543233590458691,1008000,1440300,1060500,1559400,8.09,1.43,0.85,-2.1,16.7,21.14,0.022760864649090023,278.802,0.08,3.9,56.350000000000016,33.99526325378026,55.6125,1
Consumer Discretionary,0.01094905606273132,0.001945045460300887,-0.016076051357599132,-0.07851273718204328,983100,895900,880400,934500,24.03,3.0,0.74,1.53,16.45,1.69,0.018462273630474653,248.991,1.42,4.1,130.38,53.37018924090997,130.08583333333334,0
Consumer Discretionary,-0.036368072058332215,0.05590385208700221,-0.030149541540476575,0.015174900627040846,185500,215500,528600,366300,20.54,0.2,1.53,2.59,2.2,3.99,0.031198255512238853,237.336,0.12,5.1,39.13000000000001,2.4657534246579087,39.1575,1
Consumer Discretionary,-0.016699270411981146,-0.02421862605908804,-0.024450552752354672,0.059422756871792194,279200,208700,208700,158500,21.04,0.27,1.49,6.28,9.46,8.03,0.02520657397503634,281.148,0.08,4.0,206.05000000000004,11.13653699466047,205.755,0
Consumer Discretionary,0.03583764806452702,0.01735121758638325,-0.024008632581945664,-0.0008566524310668497,402800,1028200,326900,387200,37.77,0.04,2.05,-18.53,12.72,4.7,0.034589707340988096,271.696,0.1,5.9,48.32333333333332,58.29471733086188,48.08666666666666,0
Industrials,-0.06666666279574247,-0.00015117544130572853,-0.002412508348451086,0.03045376797606023,204900,175800,191600,226200,13.0,0.67,1.52,2.65,8.5,-3.6,0.020167305651616636,289.109,0.33,3.6,62.276666666666664,0.0,62.39875000000001,0
Consumer Discretionary,-0.05272049536660607,-0.021251961368879805,0.022663850360894557,-0.004210526315789474,537200,399100,411200,865300,27.26,0.04,1.55,4.9,-12.13,0.33,0.04094477378828007,252.439,1.92,3.7,112.74333333333334,0.0,113.11500000000001,1
Utilities,-0.04268587911181353,-0.01997648214398702,0.012613135689788514,0.025878910093911207,4357800,6935800,5352700,6893200,19.11,1.7,0.49,1.97,7.12,-10.94,0.014963668579361166,307.026,5.33,3.8,40.64,5.612998522895066,40.482083333333335,1
,0.06712542342566799,0.01929824544950949,-0.07990318676885841,-0.08357970976330703,6869500,6436600,5421400,6711200,54.77,0.16,4.08,-11.9,32.67,66.92,0.035357378578321996,237.945,0.14,5.0,12.413333333333334,66.89734717416384,12.297083333333333,0
Telecommunications,-0.047742347370106984,0.0040508990219860425,0.05839119219948042,-0.0066925452194760695,105600,106000,91200,91200,6.92,0.18,1.39,-0.11,50.53,-6.91,0.02353293457493591,258.678,1.59,3.5,99.43999999999998,0.5976095617528705,99.84916666666666,0
